0,7,1
1,92,1
2,1,1
3,8,1
4,9,1
5,7,1
6,7,1
7,1,1
8,1,1
9,4,1
10,80,1
11,76,1
12,12,1
13,9,1
14,5,1
15,3,1
16,1,1
17,19,1
18,4,1
19,4,1
20,50,1
21,9,1
22,29,1
23,5,1
24,3,1
25,2,1
26,9,1
27,5,1
28,58,1
29,45,1
30,4,1
31,4,1
32,79,1
33,1,1
34,1,1
35,8,1
36,5,1
37,81,1
38,2,1
39,9,1
40,3,1
41,6,1
42,7,1
43,7,1
44,8,1
45,7,1
46,6,1
47,1,1
48,1,1
49,1,1
50,3,1
51,1,1
52,67,1
53,5,1
54,80,1
55,3,1
56,1,1
57,49,1
58,36,1
59,6,1
60,18,1
61,84,1
62,36,1
63,2,1
64,1,1
65,3,1
66,9,1
67,1,1
68,5,1
69,8,1
70,7,1
71,2,1
72,45,1
73,5,1
74,77,1
75,8,1
76,4,1
77,9,1
78,8,1
79,9,1
80,8,1
81,7,1
82,1,1
83,5,1
84,70,1
85,4,1
86,82,1
87,9,1
88,8,1
89,6,1
90,5,1
91,2,1
92,7,1
93,6,1
94,3,1
95,3,1
96,8,1
97,5,1
98,8,1
99,9,1
100,4,1
101,2,1
102,87,1
103,2,1
104,1,1
105,9,1
106,2,1
107,36,1
108,2,1
109,9,1
110,5,1
111,8,1
112,76,1
113,3,1
114,7,1
115,9,1
116,98,1
117,9,1
118,9,1
119,88,1
120,7,1
121,7,1
122,5,1
123,1,1
124,2,1
125,11,1
126,3,1
127,4,1
128,9,1
129,4,1
130,39,1
131,5,1
132,3,1
133,70,1
134,4,1
135,83,1
136,4,1
137,3,1
138,2,1
139,9,1
140,3,1
141,9,1
142,5,1
143,8,1
144,17,1
145,2,1
146,3,1
147,5,1
148,7,1
149,35,1
150,3,1
151,81,1
152,5,1
153,3,1
154,9,1
155,6,1
156,6,1
157,1,1
158,2,1
159,1,1
160,7,1
161,7,1
162,9,1
163,2,1
164,89,1
165,3,1
166,4,1
167,3,1
168,4,1
169,7,1
170,9,1
171,7,1
172,5,1
173,12,1
174,5,1
175,8,1
176,2,1
177,7,1
178,70,1
179,40,1
180,40,1
181,6,1
182,1,1
183,29,1
184,4,1
185,65,1
186,2,1
187,2,1
188,2,1
189,66,1
190,8,1
191,9,1
192,5,1
193,8,1
194,9,1
195,96,1
196,6,1
197,4,1
198,1,1
199,70,1
200,5,1
201,9,1
202,31,1
203,6,1
204,8,1
205,90,1
206,9,1
207,6,1
208,5,1
209,8,1
210,7,1
211,6,1
212,5,1
213,7,1
214,2,1
215,8,1
216,73,1
217,9,1
218,8,1
219,74,1
220,9,1
221,8,1
222,2,1
223,94,1
224,3,1
225,9,1
226,4,1
227,44,1
228,84,1
229,1,1
230,2,1
231,3,1
232,7,1
233,3,1
234,2,1
235,8,1
236,7,1
237,9,1
238,6,1
239,44,1
240,6,1
241,1,1
242,5,1
243,1,1
244,6,1
245,5,1
246,6,1
247,77,1
248,89,1
249,9,1
250,8,1
251,7,1
252,14,1
253,6,1
254,2,1
255,4,1
256,4,1
257,2,1
258,4,1
259,5,1
260,8,1
261,1,1
262,4,1
263,37,1
264,14,1
265,2,1
266,6,1
267,3,1
268,1,1
269,3,1
270,2,1
271,4,1
272,6,1
273,6,1
274,6,1
275,5,1
276,3,1
277,5,1
278,6,1
279,2,1
280,1,1
281,7,1
282,2,1
283,8,1
284,5,1
285,4,1
286,1,1
287,2,1
288,58,1
289,9,1
290,7,1
291,2,1
292,6,1
293,1,1
294,7,1
295,9,1
296,6,1
297,8,1
298,9,1
299,1,1
300,57,1
301,1,1
302,7,1
303,1,1
304,1,1
305,4,1
306,9,1
307,4,1
308,9,1
309,8,1
310,56,1
311,7,1
312,3,1
313,6,1
314,4,1
315,9,1
316,6,1
317,2,1
318,4,1
319,8,1
320,2,1
321,6,1
322,8,1
323,2,1
324,48,1
325,97,1
326,5,1
327,3,1
328,2,1
329,2,1
330,41,1
331,4,1
332,8,1
333,2,1
334,51,1
335,1,1
336,5,1
337,8,1
338,5,1
339,85,1
340,7,1
341,9,1
342,6,1
343,63,1
344,6,1
345,8,1
346,9,1
347,3,1
348,9,1
349,6,1
350,57,1
351,9,1
352,2,1
353,6,1
354,9,1
355,6,1
356,9,1
357,7,1
358,6,1
359,9,1
360,7,1
361,4,1
362,7,1
363,7,1
364,62,1
365,4,1
366,4,1
367,3,1
368,8,1
369,4,1
370,5,1
371,2,1
372,73,1
373,3,1
374,55,1
375,3,1
376,2,1
377,5,1
378,23,1
379,5,1
380,9,1
381,6,1
382,2,1
383,5,1
384,46,1
385,5,1
386,31,1
387,1,1
388,2,1
389,91,1
390,28,1
391,4,1
392,18,1
393,65,1
394,2,1
395,5,1
396,4,1
397,7,1
398,7,1
399,7,1
400,7,1
401,8,1
402,9,1
403,4,1
404,5,1
405,7,1
406,34,1
407,4,1
408,8,1
409,8,1
410,6,1
411,5,1
412,8,1
413,2,1
414,6,1
415,1,1
416,1,1
417,6,1
418,2,1
419,8,1
420,1,1
421,6,1
422,8,1
423,1,1
424,3,1
425,1,1
426,31,1
427,7,1
428,8,1
429,7,1
430,3,1
431,3,1
432,7,1
433,1,1
434,8,1
435,8,1
436,4,1
437,4,1
438,8,1
439,3,1
440,2,1
441,6,1
442,1,1
443,6,1
444,9,1
445,1,1
446,5,1
447,7,1
448,6,1
449,11,1
450,23,1
451,1,1
452,4,1
453,4,1
454,23,1
455,72,1
456,56,1
457,1,1
458,7,1
459,4,1
460,3,1
461,4,1
462,25,1
463,6,1
464,8,1
465,5,1
466,2,1
467,8,1
468,2,1
469,8,1
470,9,1
471,3,1
472,8,1
473,6,1
474,24,1
475,5,1
476,8,1
477,1,1
478,3,1
479,8,1
480,91,1
481,5,1
482,2,1
483,7,1
484,9,1
485,1,1
486,2,1
487,4,1
488,48,1
489,3,1
490,2,1
491,7,1
492,3,1
493,6,1
494,3,1
495,8,1
496,8,1
497,6,1
498,87,1
499,2,1
500,1,1
501,1,1
502,21,1
503,8,1
504,2,1
